molecule_id,smiles,B1_boltzmann_average,B5_boltzmann_average,EA_delta_SCC_boltzmann_average,HOMO_LUMO_gap_boltzmann_average,IP_delta_SCC_boltzmann_average,alpha_boltzmann_average,cone_angle_boltzmann_average,dip_norm_boltzmann_average,far_vbur_boltzmann_average,far_vtot_boltzmann_average,global_electrophilicity_index_boltzmann_average,lval_boltzmann_average,max_delta_qvbur_boltzmann_average,max_delta_qvtot_boltzmann_average,near_vbur_boltzmann_average,near_vtot_boltzmann_average,nucleophilicity_boltzmann_average,ovbur_max_boltzmann_average,ovbur_min_boltzmann_average,ovtot_max_boltzmann_average,ovtot_min_boltzmann_average,p_int_boltzmann_average,p_int_area_boltzmann_average,p_int_atom_boltzmann_average,p_int_atom_area_boltzmann_average,p_int_atom_times_p_int_atom_area_boltzmann_average,p_int_times_p_int_area_boltzmann_average,pyr_alpha_boltzmann_average,pyr_val_boltzmann_average,qvbur_max_boltzmann_average,qvbur_min_boltzmann_average,qvtot_max_boltzmann_average,qvtot_min_boltzmann_average,sasa_boltzmann_average,sasa_P_boltzmann_average,sasa_volume_boltzmann_average,sasa_volume_P_boltzmann_average,vbur_boltzmann_average,vtot_boltzmann_average,B1_max,B5_max,EA_delta_SCC_max,HOMO_LUMO_gap_max,IP_delta_SCC_max,alpha_max,cone_angle_max,dip_norm_max,far_vbur_max,far_vtot_max,global_electrophilicity_index_max,lval_max,max_delta_qvbur_max,max_delta_qvtot_max,near_vbur_max,near_vtot_max,nucleophilicity_max,ovbur_max_max,ovbur_min_max,ovtot_max_max,ovtot_min_max,p_int_max,p_int_area_max,p_int_atom_max,p_int_atom_area_max,p_int_atom_times_p_int_atom_area_max,p_int_times_p_int_area_max,pyr_alpha_max,pyr_val_max,qvbur_max_max,qvbur_min_max,qvtot_max_max,qvtot_min_max,sasa_max,sasa_P_max,sasa_volume_max,sasa_volume_P_max,vbur_max,vtot_max,B1_min,B5_min,EA_delta_SCC_min,HOMO_LUMO_gap_min,IP_delta_SCC_min,alpha_min,cone_angle_min,dip_norm_min,far_vbur_min,far_vtot_min,global_electrophilicity_index_min,lval_min,max_delta_qvbur_min,max_delta_qvtot_min,near_vbur_min,near_vtot_min,nucleophilicity_min,ovbur_max_min,ovbur_min_min,ovtot_max_min,ovtot_min_min,p_int_min,p_int_area_min,p_int_atom_min,p_int_atom_area_min,p_int_atom_times_p_int_atom_area_min,p_int_times_p_int_area_min,pyr_alpha_min,pyr_val_min,qvbur_max_min,qvbur_min_min,qvtot_max_min,qvtot_min_min,sasa_min,sasa_P_min,sasa_volume_min,sasa_volume_P_min,vbur_min,vtot_min,B1_std,B5_std,EA_delta_SCC_std,HOMO_LUMO_gap_std,IP_delta_SCC_std,alpha_std,cone_angle_std,dip_norm_std,far_vbur_std,far_vtot_std,global_electrophilicity_index_std,lval_std,max_delta_qvbur_std,max_delta_qvtot_std,near_vbur_std,near_vtot_std,nucleophilicity_std,ovbur_max_std,ovbur_min_std,ovtot_max_std,ovtot_min_std,p_int_std,p_int_area_std,p_int_atom_std,p_int_atom_area_std,p_int_atom_times_p_int_atom_area_std,p_int_times_p_int_area_std,pyr_alpha_std,pyr_val_std,qvbur_max_std,qvbur_min_std,qvtot_max_std,qvtot_min_std,sasa_std,sasa_P_std,sasa_volume_std,sasa_volume_P_std,vbur_std,vtot_std
8,CC(C)(C)P(C(C)(C)C)C(C)(C)C,4.070637932881695,4.874224890748536,0.8545,5.229101255515,6.6299,169.868383,176.06542075866085,0.605,0.0,0.0,1.2124,6.725990869011895,1.317118700896577,10.048272682889717,60.86720226621175,249.21402943563587,-6.6299,15.945295423243522,0.0,66.5046194783762,0.0,17.724717653651503,284.3044023067621,26.499900444474427,7.9988869668027816,211.96970828687773,5039.215258577505,31.531895874223025,0.8109986499540662,15.945295423243522,14.18525184947907,66.5046194783762,55.75023481721328,393.18146737352345,4.769986473300061,652.8661766106404,4.2086686702943945,60.86720226621175,250.60392323903744,4.070637932881695,4.874224890748536,0.8545,5.229101255515,6.6299,169.868383,176.06542075866085,0.605,0.0,0.0,1.2124,6.725990869011895,1.317118700896577,10.048272682889717,60.86720226621175,249.21402943563587,-6.6299,15.945295423243522,0.0,66.5046194783762,0.0,17.724717653651503,284.3044023067621,26.499900444474427,7.9988869668027816,211.96970828687773,5039.215258577505,31.531895874223025,0.8109986499540662,15.945295423243522,14.18525184947907,66.5046194783762,55.75023481721328,393.18146737352345,4.769986473300061,652.8661766106404,4.2086686702943945,60.86720226621175,250.60392323903744,4.070637932881695,4.874224890748536,0.8545,5.229101255515,6.6299,169.868383,176.06542075866085,0.605,0.0,0.0,1.2124,6.725990869011895,1.317118700896577,10.048272682889717,60.86720226621175,249.21402943563587,-6.6299,15.945295423243522,0.0,66.5046194783762,0.0,17.724717653651503,284.3044023067621,26.499900444474427,7.9988869668027816,211.96970828687773,5039.215258577505,31.531895874223025,0.8109986499540662,15.945295423243522,14.18525184947907,66.5046194783762,55.75023481721328,393.18146737352345,4.769986473300061,652.8661766106404,4.2086686702943945,60.86720226621175,250.60392323903744,0.24726226709113133,0.06126445705983603,0.002609825814435904,0.03465807148358788,0.008112921027502717,0.0018367225874455285,8.184582980126057,0.33630434349250193,0.27817887687889087,0.652687114677963,0.027681021886576212,0.0907158724919116,1.2349311969651435,0.08847656261215778,0.0,1.3494555945387157,0.0005605118517034166,1.1269086455956867,0.0,0.20153683929631724,0.0,0.014394827430900505,1.9546609979308327,0.16924068319020366,1.2356868152268548,21.776516505089226,12.328990345495912,0.07305170424349589,0.004726971944012425,0.49325726478369614,0.2365392661377862,1.055090229529146,0.03535495618070885,38.937643497735664,0.3992273821898437,0.67495108516603,0.0,0.0,0.07566551187692794
12,CC(C)(C)CP(C(C)(C)C)C(C)(C)C,4.051548602263087,6.065465870981383,0.8993043290000001,5.3270952023252915,6.694605808,181.48670476824995,177.3923379441792,0.662006281815137,0.05829136101213091,3.151359101697911e-05,1.2438030159999998,6.709054441929598,2.4131669538717033,34.44007379981623,63.45436316477379,267.98710426147824,-6.694605808,17.75178526476867,0.0,88.16726903611271,0.0,17.786842892635377,316.8045916250149,26.74714893458609,7.499324480178079,200.58561829089768,5634.9534863319595,22.943829349066455,0.8908662483144969,17.81007452771561,14.406556697905607,88.16730054970374,53.72722419649234,426.8715267094641,4.110273444110432,712.1143205568065,3.5438982320345045,63.51265452578592,269.25057070023803,4.093518096182123,6.092179617235681,0.9183,5.411065185295,6.7321,181.50542,178.4025682341907,0.6906098753999975,0.3963012020396782,0.3501510112997679,1.2542,6.752132645602673,5.559872746262544,49.46165414457043,63.4548159971767,269.1127120921813,-6.6946,17.75196266783617,0.0,96.28023291352328,0.0,17.83190507109908,316.80549973184844,26.940799737589423,9.89862262141844,266.6768097216066,5634.966506146571,23.79033994661172,0.8925424358520334,17.97342510427011,14.779703652538586,96.63038392482304,56.467575645030635,428.76152970733045,5.699983836018926,712.8467019085497,5.147825590729139,63.51309558571195,269.8654543794544,4.008516688189409,6.0621237127133,0.8885,5.293864896749,6.6946,181.486699,169.03318908305977,0.6425970743786498,0.0,0.0,1.2422,6.695144442567397,2.4127749653592154,30.875754936405002,61.35675080990783,267.48684375470907,-6.7321,17.169166782483707,0.0,87.34333058143564,0.0,17.745061126861835,312.5053688246868,26.74708207535974,7.298984357207539,195.5828579346181,5545.42687226657,22.794788913872402,0.8829643296190223,17.169166782483707,12.413552358007566,87.34333058143564,47.168729780252605,425.97154170215464,4.109988344918915,710.7626061458164,3.5436298354044973,61.7530520119475,268.57259459780494,0.24726226709113133,0.06126445705983603,0.002609825814435904,0.03465807148358788,0.008112921027502717,0.0018367225874455285,8.184582980126057,0.33630434349250193,0.27817887687889087,0.652687114677963,0.027681021886576212,0.0907158724919116,1.2349311969651435,0.08847656261215778,0.0,1.3494555945387157,0.0005605118517034166,1.1269086455956867,0.0,0.20153683929631724,0.0,0.014394827430900505,1.9546609979308327,0.16924068319020366,1.2356868152268548,21.776516505089226,12.328990345495912,0.07305170424349589,0.004726971944012425,0.49325726478369614,0.2365392661377862,1.055090229529146,0.03535495618070885,38.937643497735664,0.3992273821898437,0.67495108516603,0.0,0.0,0.07566551187692794
14,CP(C(C)(C)C)C(C)(C)C,3.378352277301855,4.843667583095758,0.7526000340000001,5.47562402892815,6.660700327000001,134.89458798171,164.44303352530713,0.7238659757265686,0.0,0.0,1.1627000560000003,6.746732067963968,4.604080500733872,37.758323603906504,54.26993687541455,196.88762742689127,-6.660700327000001,15.81707834695997,0.0,66.88107080962119,0.0,16.882522517653033,246.30300714349292,23.828044987502633,11.69837318880994,278.74936236210084,4158.216064217065,25.41200496072623,0.8681094228619899,15.81707834695997,11.212992367944775,66.88107080962119,28.785421746613796,349.8212350231871,9.839977695848377,551.0381206660684,8.60148237937513,54.26993687541455,199.30315591216282,3.4059727939345192,4.84429013026253,0.756,5.483556164647,6.6934,134.894588,164.44303634777,0.7238660097006905,0.0,0.0,1.1683,6.82419604488778,4.604087494284496,37.75834063876973,54.26995284402181,200.11316522723746,-6.6607,15.817080328465979,0.0,67.6451878147873,0.0,16.886942880180243,246.30301814029795,23.828047602463343,11.7983582760341,278.74936938961173,4158.216239031888,25.41201460552926,0.8766838245112556,15.817080328465979,11.212992834181483,67.6451878147873,31.590333499304407,349.821236723317,10.39997050782401,551.0381228841146,8.959742459031522,54.26995284402181,200.1131652272375,3.3783520010939263,4.843667576870224,0.7526,5.475623949606,6.6607,134.892759,164.16079006017975,0.7204685975113696,0.0,0.0,1.1627,6.7467312933164525,3.904732431861536,36.0548543154829,52.67309211815605,196.8875951711907,-6.6934,15.61892972744614,0.0,66.88106316837472,0.0,16.882522473448965,245.20333763546068,23.566551531321508,11.698372188949069,278.0466182971512,4140.734756679575,24.447534302102518,0.8681093371171159,15.61892972744614,11.166369163353284,66.88106316837472,28.785393697215774,349.65122373338454,9.839972095864256,550.8163182518853,8.601478796738506,52.673092118156056,199.30314781198868,0.24726226709113133,0.06126445705983603,0.002609825814435904,0.03465807148358788,0.008112921027502717,0.0018367225874455285,8.184582980126057,0.33630434349250193,0.27817887687889087,0.652687114677963,0.027681021886576212,0.0907158724919116,1.2349311969651435,0.08847656261215778,0.0,1.3494555945387157,0.0005605118517034166,1.1269086455956867,0.0,0.20153683929631724,0.0,0.014394827430900505,1.9546609979308327,0.16924068319020366,1.2356868152268548,21.776516505089226,12.328990345495912,0.07305170424349589,0.004726971944012425,0.49325726478369614,0.2365392661377862,1.055090229529146,0.03535495618070885,38.937643497735664,0.3992273821898437,0.67495108516603,0.0,0.0,0.07566551187692794
30,CC(C)(C)P(C1CCCCC1)C(C)(C)C,3.9701866823274754,6.578539820162752,0.9227903890961091,5.270164254080923,6.630326827731722,188.1294846910931,176.35030682120038,0.6489061448893053,0.0,0.0,1.2494334766652333,7.449016669071384,1.9081946342692986,49.656812254911095,59.95419939923522,273.38908570921944,-6.630326827731722,16.441012450023692,0.0,102.19219356126952,0.0,18.05679254502553,322.49877902466653,26.702438036532637,9.015907278324256,240.74525065516957,5823.293347341627,29.797975790913,0.8272117818178023,16.441012450023692,13.794029779348094,102.19219356126952,52.5348290067093,436.6277388881737,5.187050419941247,725.7045582188589,4.9519658032087985,59.95419939923522,274.8137797010162,4.054325632346401,6.805332995700253,0.9309,5.340030071526,6.6547,188.138694,176.8139316608871,0.6752673544604388,0.0,0.0,1.2549,7.458370189866765,4.219442209951868,54.14031722115737,60.482556981879114,275.7055831026566,-6.6047,16.621338650252387,0.0,102.59138055909011,0.0,18.16443827577242,326.80758981265694,26.970698956819614,10.79849740518375,291.2430227012087,5924.5083128997785,30.963669851952677,0.8642889351002004,16.621338650252387,13.870542071388737,102.59138055909011,55.61461810145616,437.1311520771411,7.1799796390554285,726.8746729444487,6.653893532540688,60.48255698187913,275.7055831026566,3.8924496555888934,6.514849609116835,0.9002,5.111610061833,6.6047,188.097796,167.4865638257973,0.6250927931115507,0.0,0.0,1.2398,6.723098945599256,1.7950113268856018,29.887375076230825,58.326212206074985,272.95689875909204,-6.6547,16.015230929485817,0.0,91.43947036878387,0.0,18.03001435769273,320.60633521485676,26.300439866430736,8.798775663483061,234.04134830651,5780.536827091115,26.16074226503377,0.8155260019021386,16.015230929485817,11.947315649725592,91.43947036878387,48.193083446770125,433.51116209464385,5.059985650922067,721.799417046069,4.7969215245850405,58.32621220607499,273.8319904499298,0.24726226709113133,0.06126445705983603,0.002609825814435904,0.03465807148358788,0.008112921027502717,0.0018367225874455285,8.184582980126057,0.33630434349250193,0.27817887687889087,0.652687114677963,0.027681021886576212,0.0907158724919116,1.2349311969651435,0.08847656261215778,0.0,1.3494555945387157,0.0005605118517034166,1.1269086455956867,0.0,0.20153683929631724,0.0,0.014394827430900505,1.9546609979308327,0.16924068319020366,1.2356868152268548,21.776516505089226,12.328990345495912,0.07305170424349589,0.004726971944012425,0.49325726478369614,0.2365392661377862,1.055090229529146,0.03535495618070885,38.937643497735664,0.3992273821898437,0.67495108516603,0.0,0.0,0.07566551187692794
31,CC(C)(C)P(c1ccccc1)C(C)(C)C,3.8863898934862404,6.447252699427376,1.076099755,3.1058897005996604,6.710198965,185.9036288312,175.55820252661047,0.6534596142747857,0.0,0.0,1.345099746,7.446748953148109,3.1937218014090547,40.847455199745355,59.49177728472837,266.48349410045057,-6.710198965,16.190066314875427,0.0,91.17551972078161,0.0,18.668436082931844,307.9788310856388,26.843836018458017,9.498676273356562,254.98091022518503,5749.483123204359,27.313953592270803,0.8509468728449336,16.190066314875427,12.553423137373803,91.17551972078161,50.22433453221737,425.13204048244785,5.549995561354814,694.2848097104583,5.225129084567759,59.49177728472838,266.48351091000694,3.9708628571562437,6.523979422739375,1.0761,3.203485390667,6.7102,185.903629,175.55827439606296,0.6534600217304805,0.0,0.0,1.3451,7.446753469066883,3.228689204852671,40.847459119908095,59.49180397677992,266.48351250623637,-6.6067,16.19006969509156,0.0,91.96262321101332,0.0,18.66843612090483,307.97888008140865,26.84384577383081,9.498678273078303,254.98105461775154,5749.484049387586,27.31395635955191,0.8531328300104755,16.19006969509156,12.553423370492158,91.96262321101332,51.04528307841496,425.1320718816398,6.679981056948508,694.2848532981238,6.196426272907047,59.49180397677993,266.48351250623637,3.886389048748156,6.44725193215247,1.0516,3.105888724633,6.6067,185.886749,168.37132914586422,0.6127144522532498,0.0,0.0,1.3197,6.995161591679437,3.1937214517315233,40.455442845859224,56.822598821865625,264.64293392722806,-6.7102,15.852048081587128,0.0,91.175511849668,0.0,18.66463882219513,303.0793030902854,25.868308494396867,9.298706098908236,240.54179796528786,5656.865726662785,27.037228248470328,0.8509468509851433,15.852048081587128,12.530111535078062,91.175511849668,50.224326322649816,421.9921526892838,5.549984261386858,689.9260867390848,5.225119371498745,56.82259882186562,266.32388956292834,0.24726226709113133,0.06126445705983603,0.002609825814435904,0.03465807148358788,0.008112921027502717,0.0018367225874455285,8.184582980126057,0.33630434349250193,0.27817887687889087,0.652687114677963,0.027681021886576212,0.0907158724919116,1.2349311969651435,0.08847656261215778,0.0,1.3494555945387157,0.0005605118517034166,1.1269086455956867,0.0,0.20153683929631724,0.0,0.014394827430900505,1.9546609979308327,0.16924068319020366,1.2356868152268548,21.776516505089226,12.328990345495912,0.07305170424349589,0.004726971944012425,0.49325726478369614,0.2365392661377862,1.055090229529146,0.03535495618070885,38.937643497735664,0.3992273821898437,0.67495108516603,0.0,0.0,0.07566551187692794
78,CC(C)P(C(C)C)C(C)(C)C,3.6415600323917743,4.870474402514447,0.802064047,5.415782999393847,6.696119533,146.61264271961,168.6794202079288,0.6765716914204517,0.0,0.0,1.192317491,6.73313741882316,2.7681658777531606,16.595345400144502,56.961571163094995,215.8867120512318,-6.696119533,15.716006387746834,0.0,64.7682314262264,0.0,17.153427531863073,265.12127393535303,24.881815791338557,10.902128985003909,271.2675712569418,4547.754263998323,25.059553910489946,0.8733414424709115,15.716006387746834,12.302520300554578,64.7682314262264,43.7363497749875,373.42168041528276,7.8489967418606135,594.7037778731235,6.8194920539172355,56.961571163095,217.94085747143146,3.9661574021752193,4.880816439580146,0.8425,5.487009867445,6.7347,146.640295,177.0182980231743,0.6930194802456854,0.0,0.0,1.2126,6.76494525037786,5.524904993141396,25.033477086681714,58.780792996649915,218.92894758464303,-6.6311,16.213381530505657,0.0,66.91815294505992,0.0,17.216881013949113,266.50435160554355,25.562645349295998,11.498400014779001,293.92952166213547,4584.915177867905,30.921029453815756,0.897725440499056,16.213381530505657,13.380993527692665,66.91815294505992,49.17044204967159,376.8412668366049,8.75997515851331,598.6759154852972,7.781958836077236,58.78079299664991,218.92894758464303,3.1313500407468773,4.837779386719534,0.7455,5.244565471255,6.6311,146.58769,166.98960103132342,0.6648195243823695,0.0,0.0,1.1556,6.693377807421507,1.8299790800067477,13.385900771768924,54.980963824151814,214.9950386978171,-6.7347,15.094413430628919,0.0,63.76376329285665,0.0,17.077844573285287,261.4039400887659,24.328520451894104,10.298566969758577,255.41392427807904,4483.0066950073515,22.404559403795037,0.8163460133813472,15.094413430628919,10.455358183223275,63.76376329285665,34.794046381240555,370.18125804208006,5.719983779303213,591.7902895206998,4.985272673969323,54.98096382415182,217.27116765814816,0.24726226709113133,0.06126445705983603,0.002609825814435904,0.03465807148358788,0.008112921027502717,0.0018367225874455285,8.184582980126057,0.33630434349250193,0.27817887687889087,0.652687114677963,0.027681021886576212,0.0907158724919116,1.2349311969651435,0.08847656261215778,0.0,1.3494555945387157,0.0005605118517034166,1.1269086455956867,0.0,0.20153683929631724,0.0,0.014394827430900505,1.9546609979308327,0.16924068319020366,1.2356868152268548,21.776516505089226,12.328990345495912,0.07305170424349589,0.004726971944012425,0.49325726478369614,0.2365392661377862,1.055090229529146,0.03535495618070885,38.937643497735664,0.3992273821898437,0.67495108516603,0.0,0.0,0.07566551187692794
87,CCP(C(C)(C)C)C(C)(C)C,3.6103036295335094,4.8785988677284,0.8458653256532566,5.404078592861906,6.690633926339264,146.569683198182,173.071813778519,0.6761666944083606,0.0,0.0,1.2146987829878304,6.7421467491542835,2.1874550809448285,25.5716195929131,58.51877676923253,215.89352163461677,-6.690633926339264,15.999539343034373,0.0,66.83658992769773,0.0,17.15359140545192,265.28304047616587,25.34148148516195,10.531001951450627,266.85956051259546,4550.554435860519,25.186653779282732,0.8711655135121921,15.999539343034373,13.225647264752627,66.83658992769773,40.74388594179361,373.28859137011256,6.742893707669461,594.6169930294006,5.75671418367844,58.51877676923254,217.53413790779155,3.64593833541776,4.879910837836675,0.8459,5.405469892924,6.7072,146.604549,173.33645007824148,0.6872153956366228,0.0,0.0,1.2148,6.831472939118427,4.522496070335151,29.45159611413778,58.61761014875122,217.67164603066516,-6.62,16.143446024263362,0.0,68.21546309504828,0.0,17.18409675050627,265.40370448098895,25.362439133556048,11.098455666438857,277.25528345353024,4552.31191045991,31.0877837086383,0.8761648931726701,16.143446024263362,13.299402103743319,68.21546309504828,45.03086069071499,373.41127156248336,8.51997583910198,594.76811181997,7.626747555741777,58.617610148751226,217.89572771147903,3.5472326833773344,4.8467322212611,0.7509,5.335307974236,6.62,146.569274,160.65576723169283,0.6755309023279393,0.0,0.0,1.1571,6.728327812909685,2.109721104975934,21.98095481514966,54.94599607103068,215.5783587568372,-6.7072,15.700521151395487,0.0,66.81666401370322,0.0,17.125969863421794,260.20360898220196,24.202348021275874,10.198580882673546,246.82960384559607,4456.239165782779,24.631172926720367,0.8142681470127388,15.700521151395487,11.62094995392821,66.81666401370322,37.7309800849448,366.5712784070371,6.659981113664221,587.5114657801946,5.679688104689259,54.94599607103068,217.1257573506228,0.24726226709113133,0.06126445705983603,0.002609825814435904,0.03465807148358788,0.008112921027502717,0.0018367225874455285,8.184582980126057,0.33630434349250193,0.27817887687889087,0.652687114677963,0.027681021886576212,0.0907158724919116,1.2349311969651435,0.08847656261215778,0.0,1.3494555945387157,0.0005605118517034166,1.1269086455956867,0.0,0.20153683929631724,0.0,0.014394827430900505,1.9546609979308327,0.16924068319020366,1.2356868152268548,21.776516505089226,12.328990345495912,0.07305170424349589,0.004726971944012425,0.49325726478369614,0.2365392661377862,1.055090229529146,0.03535495618070885,38.937643497735664,0.3992273821898437,0.67495108516603,0.0,0.0,0.07566551187692794
88,CCCCP(C(C)(C)C)C(C)(C)C,3.9573971510895043,7.259482543380858,0.920879926,5.408763023319707,6.7112094209999995,169.90328153574995,176.251129577112,0.6746840976086136,0.005236421029891924,0.05416716653649925,1.2575237860000001,6.7433916321116225,2.1729222882038055,31.166482739837424,58.62581812944135,252.63566120432984,-6.7112094209999995,15.981650813367695,0.0,82.21828319064437,0.0,17.39449058554968,313.7055295276725,26.112248361703177,10.308858537702239,269.1732109002736,5456.69551192974,25.25718366152462,0.870549836313761,15.986668919058934,13.251016524394522,82.2714275058015,51.102762452996004,432.5044344723475,6.535011468052425,695.1470889566257,5.7265268138412555,58.631054550471234,252.85678137628702,4.004536566566287,7.384424666499864,0.9764,5.45873349707,6.7629,169.934365,186.36646457184435,0.7070282879772208,0.780946486372307,7.95934654754055,1.2871,8.174812208221944,4.56911974116335,40.400469424765475,62.07941770774489,253.82703922678832,-6.5952,17.588779819937482,0.0,85.08178329189009,0.0,17.631623862328652,319.4055719923633,26.869148590088063,11.098455666438857,283.91629201727443,5592.247230946128,31.219077545084225,0.8814463016146549,18.311446717774544,14.033724919287428,85.08178329189009,54.40652774605273,434.7512779034434,8.50997586745985,698.3835163976736,8.32060587435744,62.720493181632605,253.82703922678832,3.8399566072492775,6.279878745748331,0.8276,5.314709066669,6.5952,169.889813,160.86827176055814,0.6461965645219727,0.0,0.0,1.1947,6.6980064110055455,1.643484396693962,22.125667050968623,55.00427565956592,243.32715450611346,-6.7629,15.28090811394171,0.0,71.30505033675215,0.0,17.365932078307868,303.1054777527674,24.696460557833305,8.398831315142917,220.20164097096344,5313.3204852211775,23.99647289763018,0.8129936879635161,15.28090811394171,11.585982200807061,77.52800540972318,44.413761089477276,415.29135755419225,5.2199851971962925,678.858305082028,4.2493456650496855,55.00427565956592,252.45737244002865,0.24726226709113133,0.06126445705983603,0.002609825814435904,0.03465807148358788,0.008112921027502717,0.0018367225874455285,8.184582980126057,0.33630434349250193,0.27817887687889087,0.652687114677963,0.027681021886576212,0.0907158724919116,1.2349311969651435,0.08847656261215778,0.0,1.3494555945387157,0.0005605118517034166,1.1269086455956867,0.0,0.20153683929631724,0.0,0.014394827430900505,1.9546609979308327,0.16924068319020366,1.2356868152268548,21.776516505089226,12.328990345495912,0.07305170424349589,0.004726971944012425,0.49325726478369614,0.2365392661377862,1.055090229529146,0.03535495618070885,38.937643497735664,0.3992273821898437,0.67495108516603,0.0,0.0,0.07566551187692794
110,C[Si](C)(C)P([Si](C)(C)C)[Si](C)(C)C,4.5530696530750125,5.4513409354202045,0.556212236,4.079909572888084,5.75724268,214.26040947437,182.63914708261663,0.7281486058069866,0.0,0.0,0.957987327,7.111060813289349,1.3175261917796137,12.688896597013478,59.84362083512735,313.55740256957586,-5.75724268,15.93440355094217,0.0,82.80150802362398,0.0,19.92698269745705,360.92218598668006,31.498407887275974,15.796490941833808,497.5651960863036,7192.088006809972,30.648854662296234,0.8203270072064197,15.93440355094217,13.800810310587961,82.80150802362398,70.11238634780727,466.81814650801743,9.290935052820322,795.8215756118911,9.22250891634214,59.84362083512735,313.55740256957586,4.553181097958456,5.479846446810386,0.572,4.080432071523,5.7871,214.278571,184.0134178056857,0.7620059054889273,0.18649468331278973,0.32783252522229744,0.9693,7.194130632700528,4.242754045365967,19.632209155018018,60.33103005168748,313.6990751690345,-5.7214,16.73789782732288,0.0,85.93401375227486,0.0,20.222891407012007,372.3109908257586,31.50135856634866,15.797801759435494,497.65221778407124,7529.20473710636,31.991925247283397,0.8251929529481884,16.92439251063567,13.847230235974637,85.93401375227486,70.11316889696475,470.79152710684366,10.639969827235342,801.3562979273705,10.464594780414572,60.50586881729322,313.6990751690345,4.2620615883915836,5.4513197786851055,0.5557,3.960867166508,5.7214,214.191712,179.45275026255948,0.7225538042249864,0.0,0.0,0.9551,7.110884151204042,1.3171187008965752,12.688525912067064,59.64333090697157,312.21125982808235,-5.7871,15.933639505536473,0.0,82.7589521527608,0.0,19.778144408851567,360.90775102510474,30.341916606326365,14.897926975670176,452.0316579029244,7192.0382832021205,30.181754040173153,0.8057712448403233,15.933639505536473,12.681638465269703,82.7589521527608,66.30180459725685,466.8116355718747,9.289973655546648,795.8180986189514,9.221310227350317,59.64333090697157,313.1178123281924,0.24726226709113133,0.06126445705983603,0.002609825814435904,0.03465807148358788,0.008112921027502717,0.0018367225874455285,8.184582980126057,0.33630434349250193,0.27817887687889087,0.652687114677963,0.027681021886576212,0.0907158724919116,1.2349311969651435,0.08847656261215778,0.0,1.3494555945387157,0.0005605118517034166,1.1269086455956867,0.0,0.20153683929631724,0.0,0.014394827430900505,1.9546609979308327,0.16924068319020366,1.2356868152268548,21.776516505089226,12.328990345495912,0.07305170424349589,0.004726971944012425,0.49325726478369614,0.2365392661377862,1.055090229529146,0.03535495618070885,38.937643497735664,0.3992273821898437,0.67495108516603,0.0,0.0,0.07566551187692794
254,CC(C)(C)P([Si](C)(C)C)[Si](C)(C)C,4.239688999025267,5.430688162895038,0.7144979189999999,3.8410879408071676,5.903890506000001,199.50752430256,179.59748893692768,0.685160361731095,0.0,0.0,1.0550978659999999,7.206953985696935,1.8300907436983813,26.82894497335606,60.48267307481949,289.563529364925,-5.903890506000001,16.34161655690248,0.0,85.38136860317857,0.0,19.14470754100716,338.2060415995798,28.512310321619015,12.098159559132482,344.9465042637868,6474.855827967218,28.996616206942573,0.8373125749005818,16.34161655690248,13.649067163122853,85.38136860317857,57.79880101825845,443.3614713135364,7.900511495775366,748.5390655661754,7.611990977342684,60.482673074819495,291.35066679413814,4.242001783647729,5.4306933515928915,0.7188,3.84110029316,5.9039,199.507533,179.59978965518656,0.7029779512900814,0.0,0.0,1.0551,7.206967859181172,2.1213770226829816,26.962583183076433,60.797266759969446,292.51695510905256,-5.8779,16.446499884646645,0.0,85.42675871979952,0.0,19.144773314286383,338.2070735920491,28.943323367939204,12.098316537289206,347.2715580956508,6474.897757207952,29.33602666153499,0.8378759954831775,16.446499884646645,13.6490796349548,85.42675871979952,59.87784528118733,444.1815818823952,8.659975442091918,748.6211041768443,8.343379906135091,60.79726675996945,292.51695510905256,4.2387125684046945,5.404850425330183,0.7103,3.790818143588,5.8779,199.492876,176.50475896215897,0.6851518079958631,0.0,0.0,1.0522,7.1700249223645685,1.8299790800067477,24.88016738038707,60.48255698187912,289.5628531092159,-5.9039,16.341596625283202,0.0,84.7580126615744,0.0,19.062551310823387,336.40778771115174,28.274730538803237,11.898344363119138,336.42248072508204,6424.444737019602,28.941022412309636,0.8338722296477558,16.341596625283202,13.6257677995407,84.7580126615744,57.79835109713101,443.0115659296895,7.899977597289393,748.0338509131733,7.611472751603799,60.48255698187913,291.35031464309776,0.24726226709113133,0.06126445705983603,0.002609825814435904,0.03465807148358788,0.008112921027502717,0.0018367225874455285,8.184582980126057,0.33630434349250193,0.27817887687889087,0.652687114677963,0.027681021886576212,0.0907158724919116,1.2349311969651435,0.08847656261215778,0.0,1.3494555945387157,0.0005605118517034166,1.1269086455956867,0.0,0.20153683929631724,0.0,0.014394827430900505,1.9546609979308327,0.16924068319020366,1.2356868152268548,21.776516505089226,12.328990345495912,0.07305170424349589,0.004726971944012425,0.49325726478369614,0.2365392661377862,1.055090229529146,0.03535495618070885,38.937643497735664,0.3992273821898437,0.67495108516603,0.0,0.0,0.07566551187692794
